Year,Number of Bedrooms,Property Type,County,UNIT,Rent_Price,Land_Price,Population of County,Avg_Rent_By_Bedroom,Rent_Land_Ratio,vat_internal_€m,paye_income_tax_and_usc_€m,self_employed_income_tax_€m,corporation_tax_€m,capital_gains_tax_€m
2022,All bedrooms,All property types,Tipperary,Euro,818.36,17865,167895,1298.127292225201,0.04580800447802967,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,814.53,17865,167895,1298.127292225201,0.0455936188077246,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,810.25,17865,167895,1230.7152459016395,0.04535404422054296,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,809.0,17865,167895,1298.127292225201,0.045284075006996924,239.31,239.31,87.64,78.01,29.65
2022,One bed,All property types,Tipperary,Euro,802.28,17865,167895,1057.0936904761904,0.04490792051497341,239.31,239.31,87.64,78.01,29.65
2022,Two bed,All property types,Tipperary,Euro,801.06,17865,167895,1274.9833802816902,0.044839630562552475,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,795.83,17865,167895,1230.7152459016395,0.044546879373075846,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,792.71,17865,167895,1230.7152459016395,0.04437223621606493,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,789.77,17865,167895,1298.127292225201,0.04420766862580464,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,787.43,17865,167895,1230.7152459016395,0.044076686258046456,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,775.02,17865,167895,1230.7152459016395,0.04338203190596138,239.31,239.31,87.64,78.01,29.65
2022,Two bed,All property types,Tipperary,Euro,771.45,17865,167895,1274.9833802816902,0.04318219983207389,239.31,239.31,87.64,78.01,29.65
2022,Three bed,All property types,Tipperary,Euro,755.91,17865,167895,1385.131496350365,0.042312342569269516,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,754.9,17865,167895,1230.7152459016395,0.04225580744472432,239.31,239.31,87.64,78.01,29.65
2022,1 to 2 bed,All property types,Tipperary,Euro,754.07,17865,167895,1184.0090322580645,0.04220934788692975,239.31,239.31,87.64,78.01,29.65
2022,Two bed,All property types,Tipperary,Euro,749.59,17865,167895,1274.9833802816902,0.041958578225580745,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,741.85,17865,167895,1298.127292225201,0.04152532885530367,239.31,239.31,87.64,78.01,29.65
2022,Two bed,All property types,Tipperary,Euro,740.34,17865,167895,1274.9833802816902,0.041440806045340055,239.31,239.31,87.64,78.01,29.65
2022,1 to 2 bed,All property types,Tipperary,Euro,739.87,17865,167895,1184.0090322580645,0.041414497621046736,239.31,239.31,87.64,78.01,29.65
2022,Two bed,All property types,Tipperary,Euro,738.9,17865,167895,1274.9833802816902,0.04136020151133501,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,732.44,17865,167895,1298.127292225201,0.04099860061572908,239.31,239.31,87.64,78.01,29.65
2022,Two bed,All property types,Tipperary,Euro,728.79,17865,167895,1274.9833802816902,0.04079429051217464,239.31,239.31,87.64,78.01,29.65
2022,1 to 2 bed,All property types,Tipperary,Euro,725.65,17865,167895,1184.0090322580645,0.04061852784774699,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,720.66,17865,167895,1298.127292225201,0.0403392107472712,239.31,239.31,87.64,78.01,29.65
2022,Two bed,All property types,Tipperary,Euro,715.23,17865,167895,1274.9833802816902,0.0400352644836272,239.31,239.31,87.64,78.01,29.65
2022,1 to 2 bed,All property types,Tipperary,Euro,712.44,17865,167895,1184.0090322580645,0.039879093198992445,239.31,239.31,87.64,78.01,29.65
2022,1 to 2 bed,All property types,Tipperary,Euro,710.23,17865,167895,1184.0090322580645,0.03975538762944305,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,706.88,17865,167895,1230.7152459016395,0.03956787013713966,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,706.32,17865,167895,1230.7152459016395,0.03953652392947104,239.31,239.31,87.64,78.01,29.65
2022,1 to 2 bed,All property types,Tipperary,Euro,702.84,17865,167895,1184.0090322580645,0.03934172963895886,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,698.47,17865,167895,1230.7152459016395,0.039097117268401906,239.31,239.31,87.64,78.01,29.65
2022,Two bed,All property types,Tipperary,Euro,692.05,17865,167895,1274.9833802816902,0.03873775538762944,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,689.02,17865,167895,1298.127292225201,0.03856815001399384,239.31,239.31,87.64,78.01,29.65
2022,Two bed,All property types,Tipperary,Euro,683.14,17865,167895,1274.9833802816902,0.03823901483347327,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,671.66,17865,167895,1230.7152459016395,0.037596417576266444,239.31,239.31,87.64,78.01,29.65
2022,Two bed,All property types,Tipperary,Euro,667.38,17865,167895,1274.9833802816902,0.0373568429890848,239.31,239.31,87.64,78.01,29.65
2022,1 to 2 bed,All property types,Tipperary,Euro,662.69,17865,167895,1184.0090322580645,0.037094318499860064,239.31,239.31,87.64,78.01,29.65
2022,One bed,All property types,Tipperary,Euro,649.97,17865,167895,1057.0936904761904,0.03638231178281556,239.31,239.31,87.64,78.01,29.65
2022,1 to 2 bed,All property types,Tipperary,Euro,637.93,17865,167895,1184.0090322580645,0.0357083683179401,239.31,239.31,87.64,78.01,29.65
2022,One bed,All property types,Tipperary,Euro,630.87,17865,167895,1057.0936904761904,0.03531318219983207,239.31,239.31,87.64,78.01,29.65
2022,One bed,All property types,Tipperary,Euro,625.73,17865,167895,1057.0936904761904,0.03502546879373076,239.31,239.31,87.64,78.01,29.65
2022,1 to 2 bed,All property types,Tipperary,Euro,616.82,17865,167895,1184.0090322580645,0.03452672823957459,239.31,239.31,87.64,78.01,29.65
2022,One bed,All property types,Tipperary,Euro,614.44,17865,167895,1057.0936904761904,0.03439350685698293,239.31,239.31,87.64,78.01,29.65
2022,1 to 2 bed,All property types,Tipperary,Euro,609.68,17865,167895,1184.0090322580645,0.03412706409179961,239.31,239.31,87.64,78.01,29.65
2022,One bed,All property types,Tipperary,Euro,569.27,17865,167895,1057.0936904761904,0.03186509935628323,239.31,239.31,87.64,78.01,29.65
2022,One bed,All property types,Tipperary,Euro,496.05,17865,167895,1057.0936904761904,0.02776658270361041,239.31,239.31,87.64,78.01,29.65
2022,Four plus bed,All property types,Waterford,Euro,2103.31,23000,127363,1680.8637333333334,0.09144826086956521,156.59,283.68,60.72,105.1,27.18
2022,Four plus bed,All property types,Waterford,Euro,1628.68,23000,127363,1680.8637333333334,0.07081217391304348,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,1596.86,23000,127363,1298.127292225201,0.06942869565217391,156.59,283.68,60.72,105.1,27.18
2022,Four plus bed,All property types,Waterford,Euro,1404.21,23000,127363,1680.8637333333334,0.061052608695652176,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,1318.68,23000,127363,1298.127292225201,0.05733391304347826,156.59,283.68,60.72,105.1,27.18
2022,Three bed,All property types,Waterford,Euro,1216.19,23000,127363,1385.131496350365,0.05287782608695652,156.59,283.68,60.72,105.1,27.18
2022,Three bed,All property types,Waterford,Euro,1210.91,23000,127363,1385.131496350365,0.05264826086956522,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,1209.2,23000,127363,1230.7152459016395,0.05257391304347826,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,1178.4,23000,127363,1298.127292225201,0.051234782608695656,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,1171.54,23000,127363,1230.7152459016395,0.050936521739130436,156.59,283.68,60.72,105.1,27.18
2022,Four plus bed,All property types,Waterford,Euro,1145.86,23000,127363,1680.8637333333334,0.049819999999999996,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,1138.65,23000,127363,1298.127292225201,0.04950652173913044,156.59,283.68,60.72,105.1,27.18
2022,Two bed,All property types,Waterford,Euro,1107.87,23000,127363,1274.9833802816902,0.048168260869565216,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,1099.33,23000,127363,1298.127292225201,0.047796956521739126,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,1099.33,23000,127363,1230.7152459016395,0.047796956521739126,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,1095.28,23000,127363,1230.7152459016395,0.04762086956521739,156.59,283.68,60.72,105.1,27.18
2022,Three bed,All property types,Waterford,Euro,1076.13,23000,127363,1385.131496350365,0.046788260869565224,156.59,283.68,60.72,105.1,27.18
2022,1 to 2 bed,All property types,Waterford,Euro,1068.1,23000,127363,1184.0090322580645,0.04643913043478261,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,1059.1,23000,127363,1298.127292225201,0.04604782608695652,156.59,283.68,60.72,105.1,27.18
2022,Three bed,All property types,Waterford,Euro,1032.67,23000,127363,1385.131496350365,0.044898695652173914,156.59,283.68,60.72,105.1,27.18
2022,Three bed,All property types,Waterford,Euro,1017.84,23000,127363,1385.131496350365,0.04425391304347826,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,992.57,23000,127363,1298.127292225201,0.04315521739130435,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,982.3,23000,127363,1298.127292225201,0.04270869565217391,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,962.84,23000,127363,1230.7152459016395,0.04186260869565218,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,958.5,23000,127363,1230.7152459016395,0.04167391304347826,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,955.84,23000,127363,1298.127292225201,0.04155826086956522,156.59,283.68,60.72,105.1,27.18
2022,Three bed,All property types,Waterford,Euro,947.94,23000,127363,1385.131496350365,0.041214782608695655,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,940.74,23000,127363,1298.127292225201,0.04090173913043478,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,928.92,23000,127363,1298.127292225201,0.04038782608695652,156.59,283.68,60.72,105.1,27.18
2022,Two bed,All property types,Waterford,Euro,927.17,23000,127363,1274.9833802816902,0.04031173913043478,156.59,283.68,60.72,105.1,27.18
2022,Two bed,All property types,Waterford,Euro,923.06,23000,127363,1274.9833802816902,0.04013304347826087,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,922.48,23000,127363,1230.7152459016395,0.040107826086956525,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,918.97,23000,127363,1230.7152459016395,0.03995521739130435,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,910.14,23000,127363,1298.127292225201,0.03957130434782609,156.59,283.68,60.72,105.1,27.18
2022,1 to 2 bed,All property types,Waterford,Euro,910.14,23000,127363,1184.0090322580645,0.03957130434782609,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,910.14,23000,127363,1230.7152459016395,0.03957130434782609,156.59,283.68,60.72,105.1,27.18
2022,Two bed,All property types,Waterford,Euro,897.43,23000,127363,1274.9833802816902,0.03901869565217391,156.59,283.68,60.72,105.1,27.18
2022,Two bed,All property types,Waterford,Euro,894.28,23000,127363,1274.9833802816902,0.03888173913043478,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,892.63,23000,127363,1298.127292225201,0.03881,156.59,283.68,60.72,105.1,27.18
2022,1 to 2 bed,All property types,Waterford,Euro,892.63,23000,127363,1184.0090322580645,0.03881,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,892.63,23000,127363,1230.7152459016395,0.03881,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,890.18,23000,127363,1230.7152459016395,0.03870347826086956,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,882.83,23000,127363,1230.7152459016395,0.03838391304347826,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,877.25,23000,127363,1298.127292225201,0.03814130434782609,156.59,283.68,60.72,105.1,27.18
2022,Two bed,All property types,Waterford,Euro,874.84,23000,127363,1274.9833802816902,0.038036521739130434,156.59,283.68,60.72,105.1,27.18
2022,1 to 2 bed,All property types,Waterford,Euro,870.17,23000,127363,1184.0090322580645,0.037833478260869566,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,865.91,23000,127363,1298.127292225201,0.037648260869565214,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,862.8,23000,127363,1230.7152459016395,0.037513043478260864,156.59,283.68,60.72,105.1,27.18
2022,Two bed,All property types,Waterford,Euro,857.42,23000,127363,1274.9833802816902,0.037279130434782606,156.59,283.68,60.72,105.1,27.18
2022,1 to 2 bed,All property types,Waterford,Euro,841.88,23000,127363,1184.0090322580645,0.036603478260869564,156.59,283.68,60.72,105.1,27.18
2022,1 to 2 bed,All property types,Waterford,Euro,839.83,23000,127363,1184.0090322580645,0.03651434782608696,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,832.58,23000,127363,1230.7152459016395,0.03619913043478261,156.59,283.68,60.72,105.1,27.18
2022,1 to 2 bed,All property types,Waterford,Euro,820.37,23000,127363,1184.0090322580645,0.03566826086956522,156.59,283.68,60.72,105.1,27.18
2022,1 to 2 bed,All property types,Waterford,Euro,807.71,23000,127363,1184.0090322580645,0.03511782608695652,156.59,283.68,60.72,105.1,27.18
2022,One bed,All property types,Waterford,Euro,801.67,23000,127363,1057.0936904761904,0.034855217391304344,156.59,283.68,60.72,105.1,27.18
2022,One bed,All property types,Waterford,Euro,795.73,23000,127363,1057.0936904761904,0.03459695652173913,156.59,283.68,60.72,105.1,27.18
2022,All bedrooms,All property types,Waterford,Euro,758.25,23000,127363,1298.127292225201,0.03296739130434782,156.59,283.68,60.72,105.1,27.18
2022,One bed,All property types,Waterford,Euro,744.71,23000,127363,1057.0936904761904,0.03237869565217392,156.59,283.68,60.72,105.1,27.18
2022,One bed,All property types,Waterford,Euro,744.06,23000,127363,1057.0936904761904,0.03235043478260869,156.59,283.68,60.72,105.1,27.18
2022,1 to 3 bed,All property types,Waterford,Euro,739.23,23000,127363,1230.7152459016395,0.032140434782608696,156.59,283.68,60.72,105.1,27.18
2022,Four plus bed,All property types,Westmeath,Euro,1176.5,16371,96221,1680.8637333333334,0.07186488302486103,120.29,1295.14,44.2,83.55,52.0
2022,Four plus bed,All property types,Westmeath,Euro,1154.16,16371,96221,1680.8637333333334,0.07050027487630567,120.29,1295.14,44.2,83.55,52.0
2022,Four plus bed,All property types,Westmeath,Euro,1149.78,16371,96221,1680.8637333333334,0.07023272860546087,120.29,1295.14,44.2,83.55,52.0
2022,Three bed,All property types,Westmeath,Euro,1037.85,16371,96221,1385.131496350365,0.06339563862928348,120.29,1295.14,44.2,83.55,52.0
2022,Three bed,All property types,Westmeath,Euro,1031.25,16371,96221,1385.131496350365,0.06299248671431189,120.29,1295.14,44.2,83.55,52.0
2022,All bedrooms,All property types,Westmeath,Euro,1028.3,16371,96221,1298.127292225201,0.06281229002504428,120.29,1295.14,44.2,83.55,52.0
2022,Two bed,All property types,Westmeath,Euro,1023.93,16371,96221,1274.9833802816902,0.0625453545904343,120.29,1295.14,44.2,83.55,52.0
2022,All bedrooms,All property types,Westmeath,Euro,1004.14,16371,96221,1298.127292225201,0.061336509681754324,120.29,1295.14,44.2,83.55,52.0
2022,1 to 3 bed,All property types,Westmeath,Euro,999.8,16371,96221,1230.7152459016395,0.06107140675584875,120.29,1295.14,44.2,83.55,52.0
2022,Three bed,All property types,Westmeath,Euro,997.98,16371,96221,1385.131496350365,0.060960234561114164,120.29,1295.14,44.2,83.55,52.0
2022,Three bed,All property types,Westmeath,Euro,995.78,16371,96221,1385.131496350365,0.06082585058945696,120.29,1295.14,44.2,83.55,52.0
2022,1 to 2 bed,All property types,Westmeath,Euro,984.34,16371,96221,1184.0090322580645,0.060127053936839536,120.29,1295.14,44.2,83.55,52.0
2022,All bedrooms,All property types,Westmeath,Euro,981.05,16371,96221,1298.127292225201,0.05992608881558854,120.29,1295.14,44.2,83.55,52.0
2022,All bedrooms,All property types,Westmeath,Euro,967.79,16371,96221,1298.127292225201,0.059116119968236513,120.29,1295.14,44.2,83.55,52.0
2022,Two bed,All property types,Westmeath,Euro,957.36,16371,96221,1274.9833802816902,0.05847901777533444,120.29,1295.14,44.2,83.55,52.0
2022,1 to 3 bed,All property types,Westmeath,Euro,944.37,16371,96221,1230.7152459016395,0.05768554150632216,120.29,1295.14,44.2,83.55,52.0
2022,1 to 3 bed,All property types,Westmeath,Euro,940.42,16371,96221,1230.7152459016395,0.057444261193574,120.29,1295.14,44.2,83.55,52.0
2022,Two bed,All property types,Westmeath,Euro,932.31,16371,96221,1274.9833802816902,0.05694887300714678,120.29,1295.14,44.2,83.55,52.0
2022,1 to 3 bed,All property types,Westmeath,Euro,927.7,16371,96221,1230.7152459016395,0.05666727750290147,120.29,1295.14,44.2,83.55,52.0
2022,All bedrooms,All property types,Westmeath,Euro,918.13,16371,96221,1298.127292225201,0.05608270722619266,120.29,1295.14,44.2,83.55,52.0
2022,1 to 2 bed,All property types,Westmeath,Euro,913.76,16371,96221,1184.0090322580645,0.055815771791582675,120.29,1295.14,44.2,83.55,52.0
2022,1 to 2 bed,All property types,Westmeath,Euro,912.19,16371,96221,1184.0090322580645,0.055719870502718226,120.29,1295.14,44.2,83.55,52.0
2022,1 to 3 bed,All property types,Westmeath,Euro,893.22,16371,96221,1230.7152459016395,0.05456111416529229,120.29,1295.14,44.2,83.55,52.0
2022,All bedrooms,All property types,Westmeath,Euro,885.59,16371,96221,1298.127292225201,0.05409504611813573,120.29,1295.14,44.2,83.55,52.0
